,Date,Age,WL,FG,FGA,FG%,3P,3PA,FT,FTA,TRB,AST,STL,BLK,TOV,PTS,GmSc
2706,1997-01-25,33.0,W,10.0,16.0,0.625,3.0,4.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,24.0,22.1
2707,1997-01-28,33.0,W,12.0,19.0,0.632,1.0,3.0,3.0,4.0,4.0,3.0,4.0,0.0,2.0,28.0,24.4
2708,1997-01-30,33.0,W,11.0,19.0,0.579,1.0,5.0,9.0,10.0,6.0,2.0,3.0,0.0,2.0,32.0,25.7
2709,1997-01-31,33.0,W,8.0,17.0,0.47100000000000003,1.0,6.0,1.0,1.0,4.0,8.0,3.0,0.0,2.0,18.0,16.3
2710,1997-02-02,33.0,W,19.0,28.0,0.679,2.0,3.0,5.0,6.0,7.0,3.0,1.0,0.0,1.0,45.0,37.2
2711,1997-02-04,33.0,W,15.0,30.0,0.5,1.0,4.0,5.0,5.0,5.0,2.0,1.0,2.0,0.0,36.0,25.5
2712,1997-02-05,33.0,L,10.0,24.0,0.41700000000000004,2.0,5.0,5.0,6.0,4.0,4.0,1.0,1.0,2.0,27.0,17.5
2713,1997-02-11,33.0,W,16.0,24.0,0.667,1.0,2.0,10.0,14.0,5.0,4.0,3.0,0.0,5.0,43.0,32.5
2714,1997-02-14,33.0,W,13.0,28.0,0.46399999999999997,1.0,2.0,3.0,5.0,8.0,4.0,2.0,0.0,4.0,30.0,19.2
2715,1997-02-16,33.0,W,8.0,20.0,0.4,3.0,4.0,0.0,0.0,8.0,10.0,4.0,0.0,2.0,19.0,18.8
2716,1997-02-18,34.0,W,10.0,18.0,0.556,1.0,3.0,3.0,4.0,5.0,12.0,3.0,0.0,0.0,24.0,27.5
2717,1997-02-21,34.0,W,13.0,28.0,0.46399999999999997,3.0,4.0,7.0,12.0,4.0,4.0,1.0,0.0,2.0,36.0,22.2
2718,1997-02-22,34.0,W,13.0,19.0,0.684,5.0,8.0,3.0,4.0,5.0,1.0,3.0,0.0,2.0,34.0,28.7
2719,1997-02-24,34.0,W,13.0,27.0,0.48100000000000004,3.0,7.0,8.0,9.0,4.0,3.0,0.0,0.0,1.0,37.0,25.2
2720,1997-02-27,34.0,L,7.0,25.0,0.28,0.0,3.0,9.0,9.0,8.0,4.0,0.0,0.0,2.0,23.0,11.1
2721,1997-02-28,34.0,W,13.0,20.0,0.65,5.0,7.0,4.0,5.0,9.0,6.0,1.0,1.0,2.0,35.0,32.0
2722,1997-03-03,34.0,W,11.0,19.0,0.579,3.0,7.0,6.0,6.0,3.0,6.0,2.0,0.0,2.0,31.0,26.4
2723,1997-03-05,34.0,W,7.0,17.0,0.41200000000000003,1.0,4.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,16.0,11.9
2724,1997-03-07,34.0,W,11.0,21.0,0.524,1.0,3.0,15.0,17.0,4.0,5.0,2.0,1.0,4.0,38.0,29.5
2725,1997-03-09,34.0,L,14.0,31.0,0.452,0.0,3.0,8.0,9.0,6.0,4.0,1.0,0.0,1.0,36.0,24.1
2726,1997-03-11,34.0,W,13.0,23.0,0.565,1.0,3.0,5.0,6.0,4.0,9.0,3.0,0.0,2.0,32.0,28.4
2727,1997-03-12,34.0,W,9.0,24.0,0.375,1.0,4.0,4.0,5.0,5.0,3.0,2.0,1.0,4.0,23.0,10.9
2728,1997-03-14,34.0,L,16.0,34.0,0.47100000000000003,1.0,3.0,3.0,5.0,8.0,5.0,0.0,1.0,1.0,36.0,23.8
2729,1997-03-15,34.0,W,5.0,11.0,0.455,0.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,10.0,7.0
2730,1997-03-18,34.0,W,10.0,28.0,0.35700000000000004,0.0,4.0,12.0,13.0,18.0,2.0,0.0,0.0,8.0,32.0,16.8
2731,1997-03-21,34.0,W,11.0,25.0,0.44,1.0,3.0,13.0,14.0,6.0,4.0,2.0,1.0,2.0,36.0,29.4
2732,1997-03-22,34.0,W,8.0,20.0,0.4,3.0,6.0,4.0,4.0,5.0,7.0,2.0,1.0,0.0,23.0,20.9
2733,1997-03-25,34.0,W,9.0,20.0,0.45,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,20.0,11.8
2734,1997-03-27,34.0,W,5.0,17.0,0.294,0.0,0.0,2.0,3.0,10.0,4.0,0.0,2.0,6.0,12.0,3.3
2735,1997-03-29,34.0,W,9.0,21.0,0.429,1.0,2.0,2.0,3.0,6.0,10.0,0.0,2.0,0.0,21.0,19.3
2736,1997-04-01,34.0,W,8.0,11.0,0.727,0.0,0.0,5.0,9.0,8.0,2.0,2.0,0.0,2.0,21.0,18.3
2737,1997-04-03,34.0,L,14.0,30.0,0.467,1.0,4.0,5.0,6.0,1.0,6.0,2.0,1.0,2.0,34.0,22.6
2738,1997-04-04,34.0,W,9.0,16.0,0.563,0.0,1.0,4.0,5.0,5.0,3.0,1.0,2.0,0.0,22.0,19.6
2739,1997-04-06,34.0,W,13.0,22.0,0.591,3.0,6.0,8.0,9.0,8.0,5.0,3.0,1.0,4.0,37.0,31.6
2740,1997-04-07,34.0,W,13.0,25.0,0.52,3.0,4.0,1.0,2.0,8.0,2.0,3.0,2.0,2.0,30.0,24.3
2741,1997-04-09,34.0,W,8.0,19.0,0.42100000000000004,0.0,3.0,7.0,8.0,3.0,2.0,5.0,0.0,6.0,23.0,13.0
2742,1997-04-10,34.0,W,12.0,26.0,0.462,1.0,3.0,9.0,10.0,8.0,6.0,1.0,1.0,3.0,34.0,24.7
2743,1997-04-13,34.0,L,7.0,16.0,0.43799999999999994,0.0,3.0,4.0,4.0,9.0,7.0,0.0,0.0,4.0,18.0,13.2
2744,1997-04-14,34.0,W,12.0,24.0,0.5,4.0,7.0,2.0,2.0,11.0,10.0,3.0,1.0,2.0,30.0,30.0
2745,1997-04-16,34.0,L,11.0,27.0,0.40700000000000003,2.0,5.0,2.0,4.0,8.0,3.0,0.0,1.0,3.0,26.0,11.3
2746,1997-04-19,34.0,L,14.0,22.0,0.636,1.0,1.0,4.0,8.0,3.0,3.0,2.0,0.0,4.0,33.0,21.0
2747,1995-11-03,32.0,W,16.0,29.0,0.552,3.0,7.0,7.0,9.0,6.0,7.0,0.0,0.0,1.0,42.0,31.8
2748,1995-11-04,32.0,W,5.0,12.0,0.41700000000000004,0.0,1.0,5.0,7.0,0.0,3.0,3.0,1.0,0.0,15.0,12.0
2749,1995-11-07,32.0,W,13.0,19.0,0.684,3.0,4.0,9.0,9.0,4.0,5.0,4.0,0.0,1.0,38.0,37.2
2750,1995-11-09,32.0,W,12.0,24.0,0.5,4.0,8.0,1.0,2.0,5.0,3.0,0.0,0.0,3.0,29.0,16.0
2751,1995-11-11,32.0,W,11.0,23.0,0.478,0.0,2.0,14.0,15.0,3.0,7.0,1.0,1.0,3.0,36.0,28.0
2752,1995-11-14,32.0,L,8.0,20.0,0.4,3.0,7.0,4.0,5.0,7.0,6.0,2.0,0.0,2.0,23.0,17.3
2753,1995-11-15,32.0,W,7.0,10.0,0.7,1.0,2.0,5.0,7.0,7.0,2.0,1.0,0.0,1.0,20.0,18.1
2754,1995-11-17,32.0,W,7.0,16.0,0.43799999999999994,0.0,1.0,4.0,4.0,3.0,3.0,4.0,0.0,5.0,18.0,10.8
2755,1995-11-21,32.0,W,12.0,25.0,0.48,0.0,2.0,12.0,13.0,8.0,5.0,2.0,2.0,0.0,36.0,31.0
2756,1995-11-22,32.0,W,15.0,27.0,0.556,1.0,1.0,7.0,8.0,9.0,2.0,4.0,0.0,5.0,38.0,26.6
2757,1995-11-24,32.0,W,9.0,21.0,0.429,2.0,5.0,14.0,17.0,8.0,6.0,1.0,0.0,4.0,34.0,24.1
2758,1995-11-26,32.0,L,6.0,19.0,0.316,0.0,4.0,10.0,11.0,5.0,4.0,2.0,0.0,4.0,22.0,13.4
2759,1995-11-27,32.0,W,13.0,22.0,0.591,0.0,3.0,7.0,8.0,3.0,8.0,4.0,0.0,4.0,33.0,28.1
2760,1995-11-30,32.0,W,14.0,26.0,0.5379999999999999,0.0,2.0,1.0,2.0,3.0,4.0,3.0,0.0,2.0,29.0,20.7
2761,1995-12-02,32.0,W,13.0,22.0,0.591,0.0,2.0,11.0,14.0,11.0,5.0,4.0,1.0,2.0,37.0,35.9
2762,1995-12-06,32.0,W,8.0,27.0,0.29600000000000004,0.0,0.0,6.0,6.0,3.0,8.0,0.0,0.0,0.0,22.0,11.6
2763,1995-12-08,32.0,W,11.0,23.0,0.478,0.0,1.0,6.0,6.0,5.0,6.0,3.0,1.0,1.0,28.0,23.5
2764,1995-12-09,32.0,W,16.0,28.0,0.5710000000000001,0.0,0.0,13.0,16.0,5.0,4.0,2.0,0.0,2.0,45.0,34.9
2765,1995-12-13,32.0,W,15.0,30.0,0.5,4.0,7.0,2.0,6.0,6.0,2.0,2.0,1.0,4.0,36.0,21.3
2766,1995-12-14,32.0,W,8.0,16.0,0.5,1.0,4.0,5.0,5.0,3.0,1.0,0.0,0.0,3.0,22.0,11.8
2767,1995-12-16,32.0,W,5.0,20.0,0.25,0.0,1.0,10.0,10.0,7.0,6.0,5.0,1.0,3.0,20.0,17.0
2768,1995-12-18,32.0,W,16.0,27.0,0.593,0.0,1.0,5.0,8.0,6.0,3.0,5.0,0.0,2.0,37.0,29.4
2769,1995-12-19,32.0,W,12.0,23.0,0.522,0.0,1.0,8.0,8.0,4.0,4.0,1.0,0.0,0.0,32.0,25.7
2770,1995-12-22,32.0,W,9.0,19.0,0.474,2.0,3.0,7.0,7.0,10.0,5.0,3.0,0.0,2.0,27.0,25.6
2771,1995-12-23,32.0,W,12.0,22.0,0.545,1.0,2.0,5.0,5.0,7.0,8.0,3.0,1.0,2.0,30.0,28.4
2772,1995-12-26,32.0,L,11.0,28.0,0.39299999999999996,1.0,2.0,7.0,9.0,10.0,4.0,1.0,2.0,2.0,30.0,19.8
2773,1995-12-29,32.0,W,8.0,20.0,0.4,0.0,2.0,13.0,18.0,7.0,3.0,3.0,0.0,4.0,29.0,19.0
2774,1995-12-30,32.0,W,14.0,27.0,0.519,1.0,2.0,4.0,6.0,7.0,6.0,4.0,1.0,5.0,33.0,24.5
2775,1996-01-03,32.0,W,17.0,29.0,0.586,1.0,1.0,3.0,4.0,8.0,5.0,3.0,0.0,1.0,38.0,32.0
2776,1996-01-04,32.0,W,11.0,20.0,0.55,0.0,1.0,5.0,7.0,5.0,5.0,1.0,0.0,1.0,27.0,21.6
2777,1996-01-06,32.0,W,10.0,20.0,0.5,2.0,4.0,10.0,12.0,2.0,3.0,3.0,1.0,0.0,32.0,27.2
2778,1996-01-10,32.0,W,14.0,25.0,0.56,1.0,2.0,6.0,7.0,14.0,5.0,0.0,1.0,4.0,35.0,26.7
2779,1996-01-13,32.0,W,18.0,28.0,0.643,5.0,7.0,7.0,7.0,10.0,2.0,1.0,1.0,2.0,48.0,40.5
2780,1996-01-15,32.0,W,16.0,31.0,0.516,3.0,7.0,11.0,11.0,4.0,2.0,1.0,0.0,5.0,46.0,27.3
2781,1996-01-16,32.0,W,13.0,22.0,0.591,2.0,6.0,4.0,6.0,7.0,2.0,3.0,0.0,1.0,32.0,27.3
2782,1996-01-18,32.0,W,14.0,28.0,0.5,4.0,8.0,6.0,8.0,9.0,2.0,1.0,0.0,1.0,38.0,28.9
2783,1996-01-21,32.0,W,12.0,23.0,0.522,3.0,5.0,9.0,11.0,8.0,4.0,2.0,1.0,3.0,36.0,29.6
2784,1996-01-23,32.0,W,13.0,23.0,0.565,3.0,4.0,4.0,5.0,6.0,4.0,3.0,0.0,2.0,33.0,27.3
2785,1996-01-24,32.0,W,4.0,10.0,0.4,0.0,1.0,4.0,6.0,3.0,6.0,0.0,0.0,1.0,12.0,8.7
2786,1996-01-26,32.0,W,10.0,21.0,0.47600000000000003,1.0,3.0,4.0,5.0,9.0,4.0,3.0,2.0,8.0,25.0,15.8
2787,1996-01-28,32.0,W,13.0,25.0,0.52,0.0,2.0,5.0,7.0,6.0,6.0,3.0,1.0,2.0,31.0,24.8
2788,1996-01-30,32.0,W,7.0,26.0,0.26899999999999996,1.0,6.0,7.0,8.0,8.0,1.0,4.0,0.0,2.0,22.0,11.3
2789,1996-02-01,32.0,W,7.0,16.0,0.43799999999999994,0.0,1.0,13.0,14.0,2.0,1.0,2.0,1.0,4.0,27.0,16.6
2790,1996-02-02,32.0,W,8.0,17.0,0.47100000000000003,0.0,0.0,1.0,1.0,7.0,7.0,1.0,0.0,3.0,17.0,13.7
2791,1996-02-04,32.0,L,13.0,29.0,0.44799999999999995,4.0,7.0,9.0,11.0,3.0,4.0,3.0,1.0,4.0,39.0,26.1
2792,1996-02-06,32.0,L,9.0,22.0,0.409,0.0,2.0,10.0,17.0,2.0,6.0,3.0,0.0,3.0,28.0,17.0
2793,1996-02-07,32.0,W,15.0,31.0,0.484,0.0,0.0,10.0,13.0,11.0,6.0,3.0,2.0,2.0,40.0,34.2
2794,1996-02-13,32.0,W,11.0,23.0,0.478,2.0,3.0,8.0,10.0,9.0,3.0,0.0,0.0,4.0,32.0,20.3
2795,1996-02-15,32.0,W,10.0,30.0,0.33299999999999996,0.0,1.0,12.0,12.0,8.0,5.0,3.0,0.0,1.0,32.0,22.9
2796,1996-02-16,32.0,W,13.0,23.0,0.565,4.0,4.0,5.0,5.0,7.0,4.0,0.0,1.0,2.0,35.0,27.7
2797,1996-02-18,33.0,W,16.0,29.0,0.552,3.0,4.0,9.0,10.0,5.0,7.0,3.0,2.0,3.0,44.0,38.3
2798,1996-02-20,33.0,W,6.0,19.0,0.316,0.0,0.0,2.0,3.0,9.0,6.0,0.0,0.0,0.0,14.0,9.6
2799,1996-02-22,33.0,W,15.0,26.0,0.5770000000000001,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,34.0,23.9
2800,1996-02-23,33.0,L,9.0,21.0,0.429,1.0,4.0,12.0,13.0,9.0,5.0,4.0,0.0,3.0,31.0,26.3
2801,1996-02-25,33.0,W,8.0,19.0,0.42100000000000004,1.0,1.0,6.0,8.0,5.0,7.0,2.0,0.0,1.0,23.0,19.5
2802,1996-02-27,33.0,W,11.0,24.0,0.45799999999999996,2.0,3.0,11.0,12.0,6.0,7.0,2.0,0.0,1.0,35.0,29.9
2803,1996-03-01,33.0,W,7.0,17.0,0.41200000000000003,1.0,3.0,2.0,3.0,3.0,6.0,6.0,0.0,3.0,17.0,15.2
2804,1996-03-02,33.0,W,8.0,15.0,0.5329999999999999,0.0,2.0,5.0,8.0,8.0,8.0,4.0,1.0,1.0,21.0,25.4
2805,1996-03-05,33.0,W,12.0,20.0,0.6,4.0,5.0,5.0,6.0,8.0,4.0,2.0,0.0,3.0,33.0,29.2
2806,1996-03-07,33.0,W,21.0,28.0,0.75,2.0,4.0,9.0,10.0,11.0,2.0,6.0,0.0,4.0,53.0,47.7
2807,1996-03-10,33.0,L,12.0,26.0,0.462,2.0,4.0,6.0,7.0,8.0,3.0,1.0,1.0,7.0,32.0,16.6
2808,1996-03-13,33.0,W,12.0,25.0,0.48,2.0,6.0,11.0,12.0,6.0,5.0,1.0,0.0,3.0,37.0,26.4
2809,1996-03-15,33.0,W,14.0,22.0,0.636,3.0,5.0,2.0,3.0,6.0,3.0,3.0,2.0,3.0,33.0,27.3
2810,1996-03-16,33.0,W,14.0,29.0,0.483,2.0,5.0,7.0,7.0,16.0,5.0,1.0,3.0,0.0,37.0,32.9
2811,1996-03-18,33.0,W,15.0,32.0,0.469,0.0,5.0,8.0,10.0,11.0,4.0,1.0,0.0,2.0,38.0,24.7
2812,1996-03-19,33.0,W,7.0,16.0,0.43799999999999994,0.0,3.0,6.0,6.0,9.0,3.0,2.0,0.0,6.0,20.0,12.0
2813,1996-03-21,33.0,W,14.0,24.0,0.583,1.0,4.0,7.0,7.0,11.0,5.0,1.0,0.0,1.0,36.0,30.4
2814,1996-03-24,33.0,L,14.0,22.0,0.636,0.0,1.0,8.0,8.0,9.0,2.0,0.0,2.0,2.0,36.0,30.5
2815,1996-03-28,33.0,W,5.0,12.0,0.41700000000000004,0.0,1.0,3.0,6.0,5.0,7.0,1.0,1.0,0.0,13.0,12.3
2816,1996-03-30,33.0,W,6.0,15.0,0.4,0.0,1.0,9.0,10.0,9.0,6.0,2.0,0.0,1.0,21.0,21.6
2817,1996-04-02,33.0,W,11.0,23.0,0.478,2.0,3.0,8.0,8.0,8.0,3.0,2.0,0.0,1.0,32.0,24.6
2818,1996-04-04,33.0,W,13.0,24.0,0.542,1.0,4.0,13.0,16.0,7.0,3.0,4.0,2.0,4.0,40.0,33.2
2819,1996-04-05,33.0,W,10.0,16.0,0.625,2.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,3.0,24.0,20.7
2820,1996-04-07,33.0,W,10.0,30.0,0.33299999999999996,2.0,4.0,5.0,5.0,3.0,1.0,2.0,0.0,1.0,27.0,12.2
2821,1996-04-08,33.0,L,13.0,27.0,0.48100000000000004,1.0,3.0,13.0,19.0,11.0,5.0,1.0,0.0,1.0,40.0,31.5
2822,1996-04-11,33.0,W,8.0,18.0,0.444,0.0,1.0,1.0,4.0,7.0,3.0,3.0,0.0,3.0,17.0,11.8
2823,1996-04-12,33.0,W,10.0,16.0,0.625,2.0,4.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,23.0,19.4
2824,1996-04-14,33.0,W,11.0,18.0,0.611,4.0,7.0,6.0,6.0,12.0,3.0,1.0,0.0,3.0,32.0,28.7
2825,1996-04-16,33.0,W,9.0,27.0,0.33299999999999996,1.0,4.0,3.0,4.0,9.0,4.0,2.0,1.0,4.0,22.0,10.5
2826,1996-04-18,33.0,W,11.0,18.0,0.611,4.0,5.0,4.0,4.0,5.0,1.0,1.0,0.0,2.0,30.0,23.0
2827,1996-04-20,33.0,L,9.0,23.0,0.391,2.0,5.0,4.0,5.0,2.0,6.0,1.0,1.0,3.0,24.0,13.0
2828,1996-04-21,33.0,W,11.0,22.0,0.5,1.0,3.0,3.0,3.0,4.0,4.0,4.0,0.0,1.0,26.0,22.4
2829,2002-10-30,39.0,L,4.0,14.0,0.28600000000000003,0.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,2.0,8.0,0.4
2830,2002-10-31,39.0,W,8.0,15.0,0.5329999999999999,0.0,0.0,5.0,5.0,4.0,5.0,2.0,1.0,0.0,21.0,20.7
2831,2002-11-02,39.0,L,7.0,16.0,0.43799999999999994,1.0,2.0,6.0,8.0,2.0,2.0,2.0,0.0,0.0,21.0,15.0
2832,2002-11-05,39.0,L,5.0,14.0,0.35700000000000004,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,2.7
2833,2002-11-06,39.0,W,2.0,6.0,0.33299999999999996,0.0,1.0,2.0,3.0,3.0,4.0,3.0,0.0,1.0,6.0,7.1
2834,2002-11-08,39.0,W,9.0,14.0,0.643,0.0,0.0,7.0,12.0,3.0,3.0,2.0,0.0,2.0,25.0,18.2
2835,2002-11-09,39.0,W,5.0,11.0,0.455,0.0,1.0,2.0,2.0,8.0,6.0,0.0,2.0,0.0,12.0,13.9
2836,2002-11-12,39.0,L,13.0,22.0,0.591,0.0,0.0,1.0,2.0,6.0,4.0,1.0,1.0,4.0,27.0,18.7
2837,2002-11-14,39.0,W,7.0,17.0,0.41200000000000003,0.0,1.0,5.0,5.0,6.0,1.0,1.0,0.0,3.0,19.0,8.8
2838,2002-11-16,39.0,W,4.0,5.0,0.8,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,8.0,8.8
2839,2002-11-17,39.0,L,9.0,16.0,0.563,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,5.0,19.0,9.7
2840,2002-11-22,39.0,L,4.0,15.0,0.267,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,-1.4
2841,2002-11-23,39.0,L,9.0,18.0,0.5,0.0,0.0,2.0,2.0,6.0,5.0,2.0,0.0,3.0,20.0,15.7
2842,2002-11-26,39.0,L,10.0,21.0,0.47600000000000003,3.0,3.0,5.0,8.0,1.0,2.0,3.0,0.0,1.0,28.0,19.0
2843,2002-11-29,39.0,L,6.0,15.0,0.4,0.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,14.0,7.0
2844,2002-11-30,39.0,L,8.0,20.0,0.4,0.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,16.0,5.7
2845,2002-12-03,39.0,W,9.0,20.0,0.45,0.0,0.0,7.0,8.0,7.0,4.0,0.0,0.0,1.0,25.0,17.7
2846,2002-12-04,39.0,W,5.0,14.0,0.35700000000000004,0.0,0.0,11.0,16.0,9.0,4.0,6.0,2.0,3.0,21.0,21.1
2847,2002-12-06,39.0,L,7.0,21.0,0.33299999999999996,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,16.0,2.1
2848,2002-12-07,39.0,W,9.0,18.0,0.5,0.0,1.0,2.0,4.0,9.0,2.0,3.0,0.0,2.0,20.0,14.1
2849,2002-12-10,39.0,L,6.0,10.0,0.6,0.0,0.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,14.0,13.1
2850,2002-12-13,39.0,L,5.0,20.0,0.25,0.0,0.0,2.0,2.0,5.0,4.0,2.0,0.0,4.0,12.0,1.5
2851,2002-12-15,39.0,W,1.0,9.0,0.111,0.0,0.0,0.0,0.0,8.0,9.0,2.0,1.0,0.0,2.0,7.5
2852,2002-12-17,39.0,W,12.0,18.0,0.667,0.0,0.0,6.0,6.0,3.0,2.0,0.0,0.0,1.0,30.0,22.3
2853,2002-12-18,39.0,W,14.0,23.0,0.609,2.0,3.0,3.0,3.0,5.0,2.0,3.0,0.0,3.0,33.0,25.4
2854,2002-12-21,39.0,L,8.0,20.0,0.4,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,16.0,7.1
2855,2002-12-23,39.0,L,5.0,15.0,0.33299999999999996,1.0,1.0,2.0,2.0,7.0,8.0,0.0,2.0,3.0,13.0,9.4
2856,2002-12-26,39.0,L,7.0,17.0,0.41200000000000003,0.0,1.0,3.0,4.0,4.0,1.0,0.0,2.0,4.0,17.0,5.6
2857,2002-12-28,39.0,W,4.0,10.0,0.4,0.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,0.0,10.0,10.6
2858,2002-12-30,39.0,L,8.0,17.0,0.47100000000000003,0.0,0.0,5.0,5.0,8.0,9.0,3.0,0.0,4.0,21.0,18.4
2859,2002-12-31,39.0,W,7.0,15.0,0.467,1.0,1.0,2.0,2.0,7.0,3.0,1.0,0.0,2.0,17.0,12.5
2860,2003-01-02,39.0,W,4.0,11.0,0.364,0.0,2.0,2.0,2.0,5.0,5.0,2.0,0.0,3.0,10.0,7.9
2861,2003-01-04,39.0,W,14.0,26.0,0.5379999999999999,3.0,4.0,10.0,12.0,12.0,4.0,3.0,0.0,2.0,41.0,35.4
2862,2003-01-06,39.0,W,7.0,18.0,0.389,0.0,2.0,5.0,5.0,11.0,7.0,4.0,0.0,4.0,19.0,16.6
2863,2003-01-08,39.0,W,5.0,13.0,0.385,0.0,0.0,4.0,5.0,10.0,7.0,1.0,0.0,2.0,14.0,11.8
2864,2003-01-10,39.0,L,7.0,17.0,0.41200000000000003,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,14.0,9.3
2865,2003-01-11,39.0,W,8.0,25.0,0.32,0.0,0.0,7.0,9.0,10.0,3.0,1.0,0.0,2.0,23.0,13.2
2866,2003-01-14,39.0,L,8.0,23.0,0.348,0.0,0.0,6.0,6.0,5.0,4.0,3.0,2.0,2.0,22.0,16.2
2867,2003-01-16,39.0,W,12.0,25.0,0.48,0.0,1.0,8.0,10.0,6.0,8.0,2.0,0.0,1.0,32.0,26.1
2868,2003-01-18,39.0,L,10.0,25.0,0.4,0.0,3.0,5.0,6.0,8.0,7.0,5.0,1.0,2.0,25.0,21.3
2869,2003-01-20,39.0,W,11.0,22.0,0.5,0.0,2.0,3.0,4.0,5.0,6.0,1.0,1.0,3.0,25.0,17.2
2870,2003-01-22,39.0,L,9.0,21.0,0.429,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,2.0,18.0,10.8
2871,2003-01-24,39.0,L,4.0,14.0,0.28600000000000003,0.0,0.0,3.0,4.0,5.0,3.0,1.0,1.0,1.0,11.0,6.7
2872,2003-01-25,39.0,L,8.0,18.0,0.444,0.0,1.0,1.0,2.0,8.0,5.0,2.0,1.0,4.0,17.0,11.8
2873,2003-01-27,39.0,W,9.0,14.0,0.643,0.0,0.0,1.0,2.0,7.0,1.0,2.0,0.0,5.0,19.0,11.8
2874,2003-01-29,39.0,L,4.0,16.0,0.25,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,8.0,-0.4
2875,2003-01-30,39.0,L,11.0,24.0,0.45799999999999996,0.0,1.0,2.0,3.0,4.0,4.0,1.0,0.0,2.0,24.0,14.6
2876,2003-02-01,39.0,W,18.0,33.0,0.545,0.0,0.0,9.0,10.0,3.0,6.0,1.0,1.0,2.0,45.0,31.9
2877,2003-02-04,39.0,W,13.0,26.0,0.5,0.0,0.0,1.0,1.0,4.0,8.0,4.0,1.0,2.0,27.0,22.3
2878,2003-02-11,39.0,L,5.0,19.0,0.263,0.0,0.0,2.0,2.0,7.0,2.0,0.0,0.0,1.0,12.0,4.0
2879,2003-02-12,39.0,W,8.0,24.0,0.33299999999999996,0.0,0.0,7.0,9.0,6.0,12.0,2.0,1.0,2.0,23.0,17.9
2880,2003-02-14,39.0,L,3.0,12.0,0.25,0.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,2.0,11.0,4.9
2881,2003-02-19,40.0,L,8.0,23.0,0.348,0.0,0.0,4.0,6.0,6.0,2.0,0.0,2.0,3.0,20.0,9.1
2882,2003-02-21,40.0,W,18.0,30.0,0.6,0.0,0.0,7.0,8.0,10.0,3.0,4.0,1.0,1.0,43.0,36.8
2883,2003-02-23,40.0,L,14.0,26.0,0.5379999999999999,0.0,0.0,2.0,2.0,9.0,3.0,2.0,1.0,6.0,30.0,18.5
2884,2003-02-25,40.0,W,11.0,25.0,0.44,0.0,0.0,3.0,4.0,6.0,3.0,1.0,0.0,1.0,25.0,14.6
2885,2003-02-27,40.0,W,15.0,26.0,0.5770000000000001,0.0,0.0,5.0,7.0,11.0,6.0,0.0,0.0,3.0,35.0,25.3
2886,2003-03-01,40.0,W,7.0,18.0,0.389,0.0,2.0,3.0,4.0,8.0,8.0,0.0,0.0,2.0,17.0,12.0
2887,2003-03-02,40.0,L,9.0,27.0,0.33299999999999996,0.0,1.0,3.0,3.0,8.0,2.0,1.0,3.0,0.0,21.0,12.2
2888,2003-03-04,40.0,L,2.0,5.0,0.4,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,4.0,0.6
2889,2003-03-05,40.0,W,4.0,14.0,0.28600000000000003,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,10.0,3.9
2890,2003-03-07,40.0,L,11.0,24.0,0.45799999999999996,0.0,1.0,5.0,6.0,9.0,3.0,2.0,0.0,1.0,27.0,19.2
2891,2003-03-09,40.0,L,13.0,22.0,0.591,0.0,0.0,13.0,15.0,8.0,1.0,1.0,0.0,3.0,39.0,28.3
2892,2003-03-11,40.0,W,10.0,18.0,0.556,0.0,0.0,3.0,3.0,4.0,2.0,2.0,0.0,9.0,23.0,8.4
2893,2003-03-14,40.0,L,6.0,18.0,0.33299999999999996,0.0,0.0,3.0,4.0,5.0,4.0,2.0,1.0,0.0,15.0,11.0
2894,2003-03-15,40.0,W,9.0,18.0,0.5,0.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,19.0,13.1
